qid,test_id,source_file,type,question_text,dominant_topic,dominant_topic_probability,topic_entropy_bits,topic_distribution
31,math_grade5_2014,math-grade5-2014.js,multiple-select,Identify each angle that appears to be an acute angle.,4,0.6033117304195611,2.0824148362026236,0:0.0559|1:0.0559|2:0.0560|3:0.0559|4:0.6033|5:0.0604|6:0.0563|7:0.0565
32,math_grade5_2014,math-grade5-2014.js,multiple-choice,What is the area of a right triangle with a base of 4 feet and a height of 8 feet?,4,0.7188970400748226,1.6461040546967491,0:0.0401|1:0.0401|2:0.0404|3:0.0402|4:0.7189|5:0.0401|6:0.0401|7:0.0401
33,math_grade5_2014,math-grade5-2014.js,multiple-choice,"The chart shows the different shirts, pants, and shoes Simon has in his closet. Which lists all of the possible combinations Simon can create of one shirt, one pair of pants, and one pair of shoes?",7,0.5786114879095676,2.164241497400867,0:0.0586|1:0.0586|2:0.0587|3:0.0597|4:0.0590|5:0.0680|6:0.0587|7:0.5786
34,math_grade5_2014,math-grade5-2014.js,multiple-choice,This table shows the number of fish in each of 7 aquariums. Jeff emptied all the fish from these aquariums and put a fair share of these fish into each of these 7 aquariums. The number of fish he will put into each aquarium represents the--,7,0.7958223686735884,1.3034041403012537,0:0.0292|1:0.0292|2:0.0292|3:0.0292|4:0.0292|5:0.0292|6:0.0292|7:0.7958
35,math_grade5_2014,math-grade5-2014.js,multiple-choice,"This graph shows the high temperature in Richmond for each of 6 days. Based on this graph, which statement is true?",7,0.7892732488013531,1.3344536996373941,0:0.0301|1:0.0301|2:0.0301|3:0.0301|4:0.0301|5:0.0301|6:0.0303|7:0.7893
36,math_grade5_2014,math-grade5-2014.js,multiple-choice,Brad has 2 bags with blocks that are all the same shape and size. There are 5 blocks in Bag A and 2 blocks in Bag B as shown. Brad will randomly select one block from each bag. Which list shows all of the possible combinations of one block from each bag?,4,0.3955675857430211,2.478255252916716,0:0.0588|1:0.0588|2:0.0588|3:0.0592|4:0.3956|5:0.0612|6:0.0589|7:0.2488
37,math_grade5_2014,math-grade5-2014.js,free-response,"A set of data is shown. { 24, 14, 37, 14, 25, 37, 14, 33, 27 } What is the mode for this set of data?",7,0.8409841485460585,1.078363675988421,0:0.0227|1:0.0227|2:0.0227|3:0.0227|4:0.0228|5:0.0227|6:0.0227|7:0.8410
38,math_grade5_2014,math-grade5-2014.js,multiple-choice,A number machine uses a rule to change numbers. This table shows the results. Which could be the rule the number machine uses to change the input numbers to the output numbers?,7,0.66525171845928,1.8594613100294057,0:0.0478|1:0.0478|2:0.0478|3:0.0478|4:0.0479|5:0.0478|6:0.0478|7:0.6653
39,math_grade5_2014,math-grade5-2014.js,multiple-choice,"This graph shows the number of boxes of canned soup that were delivered to a grocery store each week for six weeks. Based on this graph, which statement is true?",7,0.7832768320320473,1.36255713707751,0:0.0309|1:0.0309|2:0.0309|3:0.0309|4:0.0310|5:0.0310|6:0.0311|7:0.7833
40,math_grade5_2014,math-grade5-2014.js,multiple-choice,Ms. Chapman wrote this equation on the board. 1 + n = 6 She drew a model of this equation using this key. Which model best represents Ms. Chapman's equation?,7,0.6022873386525711,1.8222927841256593,0:0.0294|1:0.0294|2:0.0294|3:0.2204|4:0.0294|5:0.0303|6:0.0294|7:0.6023
41,math_grade5_2014,math-grade5-2014.js,multiple-choice,"Which rule can be used to find the next number in this increasing pattern? 3, 4, 6, 9, 13, 18, 24, _",7,0.4972496295275077,2.1677416085298895,0:0.0429|1:0.0429|2:0.0429|3:0.0429|4:0.2454|5:0.0429|6:0.0429|7:0.4972
42,math_grade5_2014,math-grade5-2014.js,multiple-choice,"Jordan needs to walk 6 more miles this week to reach his weekly goal of 21 miles. Which number sentence can be used to find n, the total number of miles that Jordan has walked so far this week?",7,0.6883954073944223,1.7698008747842602,0:0.0445|1:0.0445|2:0.0445|3:0.0445|4:0.0447|5:0.0445|6:0.0445|7:0.6884
43,math_grade5_2014,math-grade5-2014.js,multiple-choice,The table shows the number of points Ellie scored in each of five games. The range is 10 because it is the--,7,0.7588129207630803,1.4740681178264152,0:0.0342|1:0.0342|2:0.0357|3:0.0342|4:0.0343|5:0.0342|6:0.0343|7:0.7588
44,math_grade5_2014,math-grade5-2014.js,multiple-choice,"This stem-and-leaf plot shows the number of pies sold at a bakery each day for 14 days. Based on the information in the stem-and-leaf plot, which statement is correct?",7,0.7292032510483223,1.602827712355353,0:0.0386|1:0.0386|2:0.0387|3:0.0386|4:0.0387|5:0.0388|6:0.0388|7:0.7292
45,math_grade5_2014,math-grade5-2014.js,multiple-choice,"This sample space shows all the possible combinations of one type of main dish and one type of drink from which Roberto can choose. Cereal, Milk Cereal, Juice Eggs, Milk Eggs, Juice Pancakes, Milk Pancakes, Juice According to the sample space, what is the probability Roberto will select eggs and juice?",7,0.47456948772738594,2.4730476234970906,0:0.0742|1:0.0742|2:0.0742|3:0.0751|4:0.0748|5:0.0787|6:0.0743|7:0.4746
46,math_grade5_2014,math-grade5-2014.js,free-response,"What is the 7th term in this decreasing pattern? 73, 64, 56, 49, 43, ...",4,0.4197607065084916,2.6102584056197005,0:0.0824|1:0.0824|2:0.0825|3:0.0824|4:0.4198|5:0.0830|6:0.0834|7:0.0841
47,math_grade5_2014,math-grade5-2014.js,multiple-choice,"This set of data shows the number of pages that Caden read each night for 5 nights. { 15, 12, 18, 10, 30 } What is the range for this set of data?",7,0.8368422491417539,1.0998523589172886,0:0.0233|1:0.0233|2:0.0233|3:0.0233|4:0.0233|5:0.0233|6:0.0233|7:0.8368
48,math_grade5_2014,math-grade5-2014.js,multiple-choice,Which situation could be represented by the open sentence 15 - 5 = p?,7,0.6865874992639189,1.7769263911520787,0:0.0446|1:0.0446|2:0.0446|3:0.0451|4:0.0448|5:0.0452|6:0.0447|7:0.6866
49,math_grade5_2014,math-grade5-2014.js,multiple-choice,Which equation shows the distributive property?,7,0.7099070998005077,1.6832347693001621,0:0.0414|1:0.0414|2:0.0414|3:0.0414|4:0.0415|5:0.0414|6:0.0415|7:0.7099
50,math_grade5_2014,math-grade5-2014.js,multiple-choice,"Sylvia has 18 pieces of red, cherry-flavored candy to share equally among friends. Which is a variable in this situation?",7,0.269925452956265,2.8908995585765815,0:0.1035|1:0.1035|2:0.1036|3:0.1062|4:0.1044|5:0.1042|6:0.1046|7:0.2699
1,math_grade5_practice_2023,math-grade5-practice-2023.js,multiple-choice,4.221 ÷ 7 = ______ ?,0,0.125,3.0,0:0.1250|1:0.1250|2:0.1250|3:0.1250|4:0.1250|5:0.1250|6:0.1250|7:0.1250
2,math_grade5_practice_2023,math-grade5-practice-2023.js,multiple-choice,"Using the order of operations, which calculation should be done first to simplify this expression? 54 + 6 × (3 + 6) ÷ 3",5,0.3594796808942144,2.48095546744643,0:0.0569|1:0.0569|2:0.0627|3:0.0570|4:0.0583|5:0.3595|6:0.0572|7:0.2915
3,math_grade5_practice_2023,math-grade5-practice-2023.js,multiple-choice,Which expression represents the prime factorization of 75?,7,0.4235099782677772,2.122336128675991,0:0.0363|1:0.0363|2:0.0439|3:0.0363|4:0.0364|5:0.3508|6:0.0365|7:0.4235
4,math_grade5_practice_2023,math-grade5-practice-2023.js,multiple-choice,"Destiny is delivering a total of 32,000 flowers to several stores. This table shows the number of these flowers she has delivered to Store P and Store Q. Store Number of Flowers Store P 18,104 Store Q 9,294 The total number of these flowers that Destiny still needs to deliver is —",7,0.6381787072185234,1.9599453693323068,0:0.0517|1:0.0517|2:0.0517|3:0.0517|4:0.0517|5:0.0517|6:0.0517|7:0.6382
5,math_grade5_practice_2023,math-grade5-practice-2023.js,multiple-choice,"A farmer is picking fruit. She picks 1,457 apples and 678 pears. • She will fill baskets using these pieces of fruit. • She will fill each basket with 24 pieces of fruit. What is the total number of baskets the farmer will be able to fill with these pieces of fruit?",7,0.7318360345778058,1.5916461946197256,0:0.0382|1:0.0382|2:0.0382|3:0.0382|4:0.0383|5:0.0387|6:0.0383|7:0.7318
6,math_grade5_practice_2023,math-grade5-practice-2023.js,multiple-choice,What is the least common denominator for 1 4 and 7 12 ?,7,0.27311188726816854,2.843740848037032,0:0.0899|1:0.0899|2:0.0901|3:0.0901|4:0.0934|5:0.1827|6:0.0907|7:0.2731
7,math_grade5_practice_2023,math-grade5-practice-2023.js,multiple-choice,A trail is 3 4 mile long. Robert ran the length of the trail 2 times. A blank number line is provided. What is the total number of miles Robert ran?,7,0.7805656464208693,1.3751628842806842,0:0.0313|1:0.0313|2:0.0313|3:0.0313|4:0.0314|5:0.0314|6:0.0313|7:0.7806
8,math_grade5_practice_2023,math-grade5-practice-2023.js,multiple-choice,Mason has a brick and 5 wood blocks. • The brick has a mass of 2.27 kilograms. • Each wood block has a mass of 1.097 kilograms. What is the difference between the combined mass of the 5 wood blocks and the mass of the brick?,4,0.2660306902536752,2.89566592360441,0:0.1025|1:0.1025|2:0.1025|3:0.1114|4:0.2660|5:0.1029|6:0.1033|7:0.1089
9,math_grade5_practice_2023,math-grade5-practice-2023.js,multiple-choice,Ms. Collins bought 2 CDs for $14.55 each and 3 DVDs for $10.39 each. These prices include tax. She gave the cashier $65.00. How much change should Ms. Collins receive?,7,0.27162596171546033,2.888244170024252,0:0.1025|1:0.1025|2:0.1025|3:0.1026|4:0.1103|5:0.1052|6:0.1028|7:0.2716
10,math_grade5_practice_2023,math-grade5-practice-2023.js,multiple-choice,The measurements between four points on a map are shown. (Figure is not drawn to scale.) What is the distance from point C to point D on the map?,4,0.756192315769119,1.485769396055245,0:0.0348|1:0.0348|2:0.0349|3:0.0348|4:0.7562|5:0.0348|6:0.0348|7:0.0350
11,math_grade5_practice_2023,math-grade5-practice-2023.js,multiple-choice,"A right triangle is shaded inside the rectangle shown. Which expression could be used to find the area, in square units, of the triangle?",4,0.7758579771540786,1.356728806578754,0:0.0242|1:0.0242|2:0.0264|3:0.0243|4:0.7759|5:0.0765|6:0.0243|7:0.0243
12,math_grade5_practice_2023,math-grade5-practice-2023.js,multiple-choice,Which term best describes the amount of jelly a jar will hold?,7,0.66102031540295,1.8754728978722575,0:0.0483|1:0.0483|2:0.0483|3:0.0483|4:0.0486|5:0.0486|6:0.0486|7:0.6610
13,math_grade5_practice_2023,math-grade5-practice-2023.js,multiple-choice,This figure represents a storage container. What is the volume of this storage container?,4,0.6893379787466339,1.7660712100571754,0:0.0442|1:0.0442|2:0.0443|3:0.0443|4:0.6893|5:0.0445|6:0.0443|7:0.0448
14,math_grade5_practice_2023,math-grade5-practice-2023.js,multiple-choice,Brady is using grid paper to design a garden. The shaded figure represents the garden. Which best describes the area and perimeter of the shaded figure on this grid?,4,0.5885715608660194,1.8541170750611442,0:0.0302|1:0.0302|2:0.0302|3:0.0304|4:0.5886|5:0.0304|6:0.0303|7:0.2298
15,math_grade5_practice_2023,math-grade5-practice-2023.js,multiple-choice,Which angle is an obtuse angle?,4,0.5263214189519778,2.3277831682574064,0:0.0676|1:0.0676|2:0.0676|3:0.0676|4:0.5263|5:0.0679|6:0.0677|7:0.0677
16,math_grade5_practice_2023,math-grade5-practice-2023.js,multiple-choice,Which figure appears to be an isosceles triangle?,4,0.7789950561156546,1.3824334595349468,0:0.0314|1:0.0314|2:0.0319|3:0.0314|4:0.7790|5:0.0315|6:0.0317|7:0.0315
17,math_grade5_practice_2023,math-grade5-practice-2023.js,multiple-choice,"Which pattern follows the rule ""divide by 4"" to find each number after the first?",7,0.6621547911323961,1.8711861425674077,0:0.0481|1:0.0481|2:0.0481|3:0.0481|4:0.0486|5:0.0487|6:0.0481|7:0.6622
18,math_grade5_practice_2023,math-grade5-practice-2023.js,multiple-choice,Seven students in a class are raising money for a fundraiser by riding their bicycles for 10 days. • The students will be paid for every mile they ride. • This table shows the number of miles each student rode in the first four days. Student Blake Charles Eva Jasmine Lucy Micah Robert Number of Miles 10 18 9 10 18 18 22 Which question can the students NOT answer by analyzing the data in the table?,7,0.7576090398761105,1.4794712369874479,0:0.0346|1:0.0346|2:0.0346|3:0.0346|4:0.0347|5:0.0346|6:0.0346|7:0.7576
19,math_grade5_practice_2023,math-grade5-practice-2023.js,multiple-choice,"Based on this table of data, the median number of miles is — Student Blake Charles Eva Jasmine Lucy Micah Robert Number of Miles 10 18 9 10 18 18 22",7,0.7596873076625387,1.470202892691101,0:0.0343|1:0.0343|2:0.0343|3:0.0343|4:0.0344|5:0.0343|6:0.0343|7:0.7597
20,math_grade5_practice_2023,math-grade5-practice-2023.js,multiple-choice,A principal wants to know the number of days each student was absent from school last month. Which question would best collect the data?,7,0.7365108373006779,1.5716736278159353,0:0.0376|1:0.0376|2:0.0376|3:0.0376|4:0.0377|5:0.0377|6:0.0376|7:0.7365
21,math_grade5_practice_2023,math-grade5-practice-2023.js,multiple-choice,This line plot shows the number of envelopes Tammie received in the mail on each of ten days. What is the total number of days on which Tammie received at least 6 envelopes in the mail?,7,0.7818783445407288,1.3690677127394606,0:0.0311|1:0.0311|2:0.0311|3:0.0312|4:0.0312|5:0.0312|6:0.0312|7:0.7819
22,math_grade5_practice_2023,math-grade5-practice-2023.js,multiple-choice,This table shows the number of beads Irma has in 5 bowls. Bowl Number of Beads A 15 B 10 C 12 D 8 E 10 Irma will empty all the beads from these bowls and will put an equal number of beads back into each bowl. The number of beads she will put in each bowl represents the —,7,0.8080376954559814,1.2438422932777276,0:0.0266|1:0.0266|2:0.0267|3:0.0267|4:0.0267|5:0.0320|6:0.0267|7:0.8080
23,math_grade5_practice_2023,math-grade5-practice-2023.js,multiple-choice,"The data sets represent daily low temperatures, in degrees Fahrenheit, for four different cities. In which data set does the range have the greatest spread?",7,0.7906391550748475,1.328007389675483,0:0.0298|1:0.0298|2:0.0298|3:0.0300|4:0.0299|5:0.0302|6:0.0299|7:0.7906
24,math_grade5_practice_2023,math-grade5-practice-2023.js,multiple-choice,"This sample space shows all of the possible combinations of one type of drink and one type of snack that Leslie can choose. Water, Apple Water, Cheese Water, Pretzels Water, Banana Juice, Apple Juice, Cheese Juice, Pretzels Juice, Banana According to the sample space, what is the probability that the combination Leslie chooses will include juice?",7,0.45328641751787535,2.5283936824944213,0:0.0772|1:0.0772|2:0.0773|3:0.0783|4:0.0779|5:0.0813|6:0.0774|7:0.4533
1,math_grade6_2014,math-grade6-2014.js,multiple-choice,Which of these numbers is between 1 3 and 87 100 on a number line?,7,0.7711325651444735,1.4185438467439493,0:0.0327|1:0.0327|2:0.0327|3:0.0327|4:0.0327|5:0.0327|6:0.0327|7:0.7711
2,math_grade6_2014,math-grade6-2014.js,multiple-choice,Which statement is true?,6,0.7548077730595965,1.4918940995788852,0:0.0347|1:0.0347|2:0.0347|3:0.0355|4:0.0353|5:0.0348|6:0.7548|7:0.0354
3,math_grade6_2014,math-grade6-2014.js,drag-drop,List the numbers in order from least to greatest.,7,0.5028491084455897,2.3947984658938783,0:0.0695|1:0.0695|2:0.0695|3:0.0695|4:0.0700|5:0.0797|6:0.0695|7:0.5028
4,math_grade6_2014,math-grade6-2014.js,multiple-choice,What is the value of 7² - 4 + 5?,2,0.6384018318125553,1.9591146640231274,0:0.0512|1:0.0512|2:0.6384|3:0.0516|4:0.0524|5:0.0514|6:0.0515|7:0.0523
5,math_grade6_2014,math-grade6-2014.js,multiple-choice,1 7 8 / 3 = ?,0,0.125,3.0,0:0.1250|1:0.1250|2:0.1250|3:0.1250|4:0.1250|5:0.1250|6:0.1250|7:0.1250
6,math_grade6_2014,math-grade6-2014.js,multiple-choice,What is the value of 6 + 3 • 2,2,0.6384018318125553,1.9591146640231274,0:0.0512|1:0.0512|2:0.6384|3:0.0516|4:0.0524|5:0.0514|6:0.0515|7:0.0523
7,math_grade6_2014,math-grade6-2014.js,multiple-choice,What is 3 1 2 • 1 1 4,0,0.125,3.0,0:0.1250|1:0.1250|2:0.1250|3:0.1250|4:0.1250|5:0.1250|6:0.1250|7:0.1250
8,math_grade6_2014,math-grade6-2014.js,multiple-choice,A bag contains red apples and yellow apples. The ratio of red apples to yellow apples in the bag is 9 to 4. Which of these statements could be true?,7,0.4933838154689254,2.422118735557663,0:0.0720|1:0.0720|2:0.0722|3:0.0724|4:0.0727|5:0.0724|6:0.0728|7:0.4934
9,math_grade6_2014,math-grade6-2014.js,multiple-choice,Which of these is an integer?,0,0.125,3.0,0:0.1250|1:0.1250|2:0.1250|3:0.1250|4:0.1250|5:0.1250|6:0.1250|7:0.1250
10,math_grade6_2014,math-grade6-2014.js,multiple-choice,Which ratio correctly represents 0.1%?,7,0.5369933780357271,2.295869735671583,0:0.0660|1:0.0660|2:0.0660|3:0.0664|4:0.0661|5:0.0664|6:0.0661|7:0.5370
11,math_grade6_2014,math-grade6-2014.js,multiple-choice,Which of these lists the numbers in order from least to greatest?,7,0.4850719397142234,2.44367144927339,0:0.0716|1:0.0716|2:0.0717|3:0.0717|4:0.0722|5:0.0843|6:0.0717|7:0.4851
12,math_grade6_2014,math-grade6-2014.js,multiple-select,Identify each statement that is true.,6,0.7006703019282423,1.7177006082941884,0:0.0393|1:0.0393|2:0.0394|3:0.0401|4:0.0401|5:0.0472|6:0.7007|7:0.0539
13,math_grade6_2014,math-grade6-2014.js,multiple-choice,This picture represents 4 pizzas. Exactly how many 2 5 are in 4?,7,0.5574752516904807,2.2327689144574205,0:0.0631|1:0.0631|2:0.0631|3:0.0632|4:0.0636|5:0.0633|6:0.0632|7:0.5575
14,math_grade6_2014,math-grade6-2014.js,multiple-choice,Valerie wrote the values of the powers of 3 that she knew. 3¹ = 3 3² = 9 3³ = 27 3⁴ = 81 3⁵ = ? What is the value of 3⁵?,2,0.3966625318232798,2.383375269630153,0:0.0521|1:0.0521|2:0.3967|3:0.0523|4:0.0524|5:0.0525|6:0.0526|7:0.2893
15,math_grade6_2014,math-grade6-2014.js,multiple-choice,Samuel bought 4 rolls of tape to seal boxes. Each roll contains 32.9 meters of tape. He uses 1.2 meters of this tape to seal each box. What is the total number of boxes Samuel can seal with these 4 rolls of tape?,7,0.5522992293075072,2.2489474154479905,0:0.0639|1:0.0639|2:0.0640|3:0.0639|4:0.0642|5:0.0640|6:0.0639|7:0.5523
16,math_grade6_2014,math-grade6-2014.js,multiple-choice,Mia is working on projects that require 3 1 2 yards of ribbon per project. Mia has 28 yards of ribbon. What is the greatest number of projects that Mia can complete with this ribbon?,7,0.6016669492819425,2.08822641644251,0:0.0568|1:0.0568|2:0.0573|3:0.0568|4:0.0569|5:0.0568|6:0.0569|7:0.6017
17,math_grade6_2014,math-grade6-2014.js,multiple-choice,Kevin threw a football 19 2 3 yards. Scott threw the football 24 1 3 yards. Which statement is true?,6,0.7548077730595965,1.4918940995788852,0:0.0347|1:0.0347|2:0.0347|3:0.0355|4:0.0353|5:0.0348|6:0.7548|7:0.0354
